"GRID_1","GRID_5","PS_AREA_CODE","PS_AREA","PS_AREA_NUMBER"
"5111083","6110080","IRS09ST","9100100",7
"5111084","6110080","IRS09ST","9100100",7
"5111085","6110085","IRS09ST","9100100",7
"5111086","6110085","IRS09ST","9100100",7
"5111087","6110085","IRS09ST","9100100",7
"5111088","6110085","IRS09ST","9100100",7
"5111089","6110085","IRS09ST","9100100",7
"5111090","6110090","IRS09ST","9100100",7
"5111091","6110090","IRS09ST","9100100",7
"5111092","6110090","IRS09ST","9100100",7
"5111093","6110090","IRS09ST","9100100",7
"5111094","6110090","IRS09ST","9100100",7
"5111095","6110095","IRS09ST","9100100",7
"5111096","6110095","IRS09ST","9100100",7
"5111097","6110095","IRS09ST","9100100",7
"5111098","6110095","IRS09ST","9100100",7
"5112042","6110040","IRS07ST","9120040",9
"5112043","6110040","IRS07ST","9120040",9
"5112044","6110040","IRS07ST","9120040",9
"5112045","6110045","IRS07ST","9120040",9
"5112046","6110045","IRS07ST","9120040",9
"5112047","6110045","IRS07ST","9120040",9
"5112048","6110045","IRS07ST","9120040",9
"5112049","6110045","IRS07ST","9120040",9
"5112050","6110050","IRS07ST","9120040",9
"5112051","6110050","IRS07ST","9120040",9
"5112052","6110050","IRS07ST","9120040",9
"5112053","6110050","IRS07ST","9120040",9
"5112054","6110050","IRS07ST","9120040",9
"5112055","6110055","IRS07ST","9120040",9
"5112056","6110055","IRS07ST","9120040",9
"5112057","6110055","IRS07ST","9120040",9
"5112058","6110055","IRS07ST","9120040",9
"5112059","6110055","IRS07ST","9120040",9
"5112060","6110060","IRS07ST","9120040",9
"5112061","6110060","IRS07ST","9120040",9
"5112062","6110060","IRS07ST","9120040",9
"5112063","6110060","IRS07ST","9120040",9
"5112064","6110060","IRS07ST","9120040",9
"5112065","6110065","IRS07ST","9120040",9
"5112066","6110065","IRS07ST","9120040",9
"5112067","6110065","IRS07ST","9120040",9
"5112068","6110065","IRS07ST","9120040",9
"5112069","6110065","IRS07ST","9120040",9
"5112070","6110070","IRS08ST","9100080",8
"5112071","6110070","IRS08ST","9100080",8
"5112072","6110070","IRS08ST","9100080",8
"5112073","6110070","IRS08ST","9100080",8
"5112074","6110070","IRS08ST","9100080",8
"5112075","6110075","IRS08ST","9100080",8
"5112079","6110075","IRS09ST","9100100",7
"5112080","6110080","IRS09ST","9100100",7
"5112081","6110080","IRS09ST","9100100",7
"5112082","6110080","IRS09ST","9100100",7
"5112083","6110080","IRS09ST","9100100",7
"5112084","6110080","IRS09ST","9100100",7
"5112085","6110085","IRS09ST","9100100",7
"5112086","6110085","IRS09ST","9100100",7
"5112087","6110085","IRS09ST","9100100",7
"5112088","6110085","IRS09ST","9100100",7
"5112089","6110085","IRS09ST","9100100",7
"5112090","6110090","IRS09ST","9100100",7
"5112091","6110090","IRS09ST","9100100",7
"5112092","6110090","IRS09ST","9100100",7
"5112093","6110090","IRS09ST","9100100",7
"5112094","6110090","IRS09ST","9100100",7
"5112095","6110095","IRS09ST","9100100",7
"5112096","6110095","IRS09ST","9100100",7
"5112097","6110095","IRS09ST","9100100",7
"5112098","6110095","IRS09ST","9100100",7
"5113041","6110040","IRS07ST","9120040",9
"5113042","6110040","IRS07ST","9120040",9
"5113043","6110040","IRS07ST","9120040",9
"5113045","6110045","IRS07ST","9120040",9
"5113046","6110045","IRS07ST","9120040",9
"5113047","6110045","IRS07ST","9120040",9
"5113048","6110045","IRS07ST","9120040",9
"5113049","6110045","IRS07ST","9120040",9
"5113050","6110050","IRS07ST","9120040",9
"5113051","6110050","IRS07ST","9120040",9
"5113052","6110050","IRS07ST","9120040",9
"5113053","6110050","IRS07ST","9120040",9
"5113054","6110050","IRS07ST","9120040",9
"5113055","6110055","IRS07ST","9120040",9
"5113056","6110055","IRS07ST","9120040",9
"5113057","6110055","IRS07ST","9120040",9
"5113058","6110055","IRS07ST","9120040",9
"5113059","6110055","IRS07ST","9120040",9
"5113060","6110060","IRS07ST","9120040",9
"5113061","6110060","IRS07ST","9120040",9
"5113062","6110060","IRS07ST","9120040",9
"5113063","6110060","IRS07ST","9120040",9
"5113064","6110060","IRS07ST","9120040",9
"5113065","6110065","IRS07ST","9120040",9
"5113066","6110065","IRS07ST","9120040",9
"5113067","6110065","IRS07ST","9120040",9
"5113068","6110065","IRS07ST","9120040",9
"5113069","6110065","IRS07ST","9120040",9
"5113070","6110070","IRS08ST","9100080",8
"5113071","6110070","IRS08ST","9100080",8
"5113072","6110070","IRS08ST","9100080",8
"5113073","6110070","IRS08ST","9100080",8
"5113074","6110070","IRS08ST","9100080",8
"5113080","6110080","IRS09ST","9100100",7
"5113081","6110080","IRS09ST","9100100",7
"5113082","6110080","IRS09ST","9100100",7
"5113083","6110080","IRS09ST","9100100",7
"5113084","6110080","IRS09ST","9100100",7
"5113085","6110085","IRS09ST","9100100",7
"5113086","6110085","IRS09ST","9100100",7
"5113087","6110085","IRS09ST","9100100",7
"5113088","6110085","IRS09ST","9100100",7
"5113089","6110085","IRS09ST","9100100",7
"5113090","6110090","IRS09ST","9100100",7
"5113091","6110090","IRS09ST","9100100",7
"5113092","6110090","IRS09ST","9100100",7
"5113093","6110090","IRS09ST","9100100",7
"5113094","6110090","IRS09ST","9100100",7
"5113095","6110095","IRS09ST","9100100",7
"5113096","6110095","IRS09ST","9100100",7
"5113097","6110095","IRS09ST","9100100",7
"5113098","6110095","IRS09ST","9100100",7
"5114040","6110040","IRS07ST","9120040",9
"5114041","6110040","IRS07ST","9120040",9
"5114042","6110040","IRS07ST","9120040",9
"5114043","6110040","IRS07ST","9120040",9
"5114047","6110045","IRS07ST","9120040",9
"5114048","6110045","IRS07ST","9120040",9
"5114049","6110045","IRS07ST","9120040",9
"5114050","6110050","IRS07ST","9120040",9
"5114051","6110050","IRS07ST","9120040",9
"5114052","6110050","IRS07ST","9120040",9
"5114053","6110050","IRS07ST","9120040",9
"5114054","6110050","IRS07ST","9120040",9
"5114055","6110055","IRS07ST","9120040",9
"5114056","6110055","IRS07ST","9120040",9
"5114057","6110055","IRS07ST","9120040",9
"5114058","6110055","IRS07ST","9120040",9
"5114059","6110055","IRS07ST","9120040",9
"5114060","6110060","IRS07ST","9120040",9
"5114061","6110060","IRS07ST","9120040",9
"5114062","6110060","IRS07ST","9120040",9
"5114063","6110060","IRS07ST","9120040",9
"5114064","6110060","IRS07ST","9120040",9
"5114065","6110065","IRS07ST","9120040",9
"5114066","6110065","IRS07ST","9120040",9
"5114067","6110065","IRS07ST","9120040",9
"5114068","6110065","IRS07ST","9120040",9
"5114069","6110065","IRS07ST","9120040",9
"5114070","6110070","IRS08ST","9100080",8
"5114071","6110070","IRS08ST","9100080",8
"5114072","6110070","IRS08ST","9100080",8
"5114073","6110070","IRS08ST","9100080",8
"5114074","6110070","IRS08ST","9100080",8
"5114080","6110080","IRS09ST","9100100",7
"5114081","6110080","IRS09ST","9100100",7
"5114082","6110080","IRS09ST","9100100",7
"5114083","6110080","IRS09ST","9100100",7
"5114084","6110080","IRS09ST","9100100",7
"5114085","6110085","IRS09ST","9100100",7
"5114086","6110085","IRS09ST","9100100",7
"5114087","6110085","IRS09ST","9100100",7
"5114088","6110085","IRS09ST","9100100",7
"5114089","6110085","IRS09ST","9100100",7
"5114090","6110090","IRS09ST","9100100",7
"5114091","6110090","IRS09ST","9100100",7
"5114092","6110090","IRS09ST","9100100",7
"5114093","6110090","IRS09ST","9100100",7
"5114094","6110090","IRS09ST","9100100",7
"5114095","6110095","IRS09ST","9100100",7
"5114096","6110095","IRS09ST","9100100",7
"5114097","6110095","IRS09ST","9100100",7
"5114098","6110095","IRS09ST","9100100",7
"5115039","6115035","IRS07ST","9120040",9
"5115040","6115040","IRS07ST","9120040",9
"5115041","6115040","IRS07ST","9120040",9
"5115042","6115040","IRS07ST","9120040",9
"5115050","6115050","IRS07ST","9120040",9
"5115051","6115050","IRS07ST","9120040",9
"5115052","6115050","IRS07ST","9120040",9
"5115053","6115050","IRS07ST","9120040",9
"5115054","6115050","IRS07ST","9120040",9
"5115055","6115055","IRS07ST","9120040",9
"5115056","6115055","IRS07ST","9120040",9
"5115057","6115055","IRS07ST","9120040",9
"5115058","6115055","IRS07ST","9120040",9
"5115059","6115055","IRS07ST","9120040",9
"5115060","6115060","IRS07ST","9120040",9
"5115061","6115060","IRS07ST","9120040",9
"5115062","6115060","IRS07ST","9120040",9
"5115063","6115060","IRS07ST","9120040",9
"5115064","6115060","IRS07ST","9120040",9
"5115065","6115065","IRS07ST","9120040",9
"5115066","6115065","IRS07ST","9120040",9
"5115067","6115065","IRS07ST","9120040",9
"5115068","6115065","IRS07ST","9120040",9
"5115069","6115065","IRS07ST","9120040",9
"5115070","6115070","IRS08ST","9100080",8
"5115071","6115070","IRS08ST","9100080",8
"5115072","6115070","IRS08ST","9100080",8
"5115073","6115070","IRS08ST","9100080",8
"5115074",NA,"IRS08ST","9100080",8
"5115080","6115080","IRS09ST","9100100",7
"5115081","6115080","IRS09ST","9100100",7
"5115082","6115080","IRS09ST","9100100",7
"5115083","6115080","IRS09ST","9100100",7
"5115084","6115080","IRS09ST","9100100",7
"5115085","6115085","IRS09ST","9100100",7
"5115086","6115085","IRS09ST","9100100",7
"5115087","6115085","IRS09ST","9100100",7
"5115088","6115085","IRS09ST","9100100",7
"5115089","6115085","IRS09ST","9100100",7
"5115090","6115090","IRS09ST","9100100",7
"5115091","6115090","IRS09ST","9100100",7
"5115092","6115090","IRS09ST","9100100",7
"5115093","6115090","IRS09ST","9100100",7
"5115094","6115090","IRS09ST","9100100",7
"5115095","6115095","IRS09ST","9100100",7
"5115096","6115095","IRS09ST","9100100",7
"5115097","6115095","IRS09ST","9100100",7
"5116039","6115035","IRS07ST","9120040",9
"5116040","6115040","IRS07ST","9120040",9
"5116041","6115040","IRS07ST","9120040",9
"5116042","6115040","IRS07ST","9120040",9
"5116052","6115050","IRS07ST","9120040",9
"5116053","6115050","IRS07ST","9120040",9
"5116054","6115050","IRS07ST","9120040",9
"5116055","6115055","IRS07ST","9120040",9
"5116056","6115055","IRS07ST","9120040",9
"5116057","6115055","IRS07ST","9120040",9
"5116058","6115055","IRS07ST","9120040",9
"5116059","6115055","IRS07ST","9120040",9
"5116060","6115060","IRS07ST","9120040",9
"5116061","6115060","IRS07ST","9120040",9
"5116062","6115060","IRS07ST","9120040",9
"5116063","6115060","IRS07ST","9120040",9
"5116064","6115060","IRS07ST","9120040",9
"5116065","6115065","IRS07ST","9120040",9
"5116066","6115065","IRS07ST","9120040",9
"5116067","6115065","IRS07ST","9120040",9
"5116068","6115065","IRS07ST","9120040",9
"5116069","6115065","IRS07ST","9120040",9
"5116070","6115070","IRS08ST","9100080",8
"5116071","6115070","IRS08ST","9100080",8
"5116072","6115070","IRS08ST","9100080",8
"5116073","6115070","IRS08ST","9100080",8
"5116081","6115080","IRS09ST","9100100",7
"5116082","6115080","IRS09ST","9100100",7
"5116083","6115080","IRS09ST","9100100",7
"5116084","6115080","IRS09ST","9100100",7
"5116085","6115085","IRS09ST","9100100",7
"5116086","6115085","IRS09ST","9100100",7
"5116087","6115085","IRS09ST","9100100",7
"5116088","6115085","IRS09ST","9100100",7
"5116089","6115085","IRS09ST","9100100",7
"5116090","6115090","IRS09ST","9100100",7
"5116091","6115090","IRS09ST","9100100",7
"5116092","6115090","IRS09ST","9100100",7
"5116093","6115090","IRS09ST","9100100",7
"5116094","6115090","IRS09ST","9100100",7
"5116095","6115095","IRS09ST","9100100",7
"5116096","6115095","IRS09ST","9100100",7
"5116097","6115095","IRS09ST","9100100",7
"5117038","6115035","IRS07ST","9120040",9
"5117039","6115035","IRS07ST","9120040",9
"5117040","6115040","IRS07ST","9120040",9
"5117041","6115040","IRS07ST","9120040",9
"5117042","6115040","IRS07ST","9120040",9
"5117054","6115050","IRS07ST","9120040",9
"5117055","6115055","IRS07ST","9120040",9
"5117056","6115055","IRS07ST","9120040",9
"5117057","6115055","IRS07ST","9120040",9
"5117058","6115055","IRS07ST","9120040",9
"5117059","6115055","IRS07ST","9120040",9
"5117060","6115060","IRS07ST","9120040",9
"5117061","6115060","IRS07ST","9120040",9
"5117062","6115060","IRS07ST","9120040",9
"5117063","6115060","IRS07ST","9120040",9
"5117064","6115060","IRS07ST","9120040",9
"5117065","6115065","IRS07ST","9120040",9
"5117066","6115065","IRS07ST","9120040",9
"5117067","6115065","IRS07ST","9120040",9
"5117068","6115065","IRS07ST","9120040",9
"5117069","6115065","IRS07ST","9120040",9
"5117070","6115070","IRS08ST","9100080",8
"5117071","6115070","IRS08ST","9100080",8
"5117072","6115070","IRS08ST","9100080",8
"5117073","6115070","IRS08ST","9100080",8
"5117082","6115080","IRS09ST","9100100",7
"5117083","6115080","IRS09ST","9100100",7
"5117084","6115080","IRS09ST","9100100",7
"5117085","6115085","IRS09ST","9100100",7
"5117086","6115085","IRS09ST","9100100",7
"5117087","6115085","IRS09ST","9100100",7
"5117088","6115085","IRS09ST","9100100",7
"5117089","6115085","IRS09ST","9100100",7
"5117090","6115090","IRS09ST","9100100",7
"5117091","6115090","IRS09ST","9100100",7
"5117092","6115090","IRS09ST","9100100",7
"5117093","6115090","IRS09ST","9100100",7
"5117094","6115090","IRS09ST","9100100",7
"5117096","6115095","IRS09ST","9100100",7
"5117097","6115095","IRS09ST","9100100",7
"5118037","6115035","IRS07ST","9120040",9
"5118038","6115035","IRS07ST","9120040",9
"5118039","6115035","IRS07ST","9120040",9
"5118040","6115040","IRS07ST","9120040",9
"5118041","6115040","IRS07ST","9120040",9
"5118056","6115055","IRS07ST","9120040",9
"5118057","6115055","IRS07ST","9120040",9
"5118058","6115055","IRS07ST","9120040",9
"5118059","6115055","IRS07ST","9120040",9
"5118060","6115060","IRS07ST","9120040",9
"5118061","6115060","IRS07ST","9120040",9
"5118062","6115060","IRS07ST","9120040",9
"5118063","6115060","IRS07ST","9120040",9
"5118064","6115060","IRS07ST","9120040",9
"5118065","6115065","IRS07ST","9120040",9
"5118066","6115065","IRS07ST","9120040",9
"5118067","6115065","IRS07ST","9120040",9
"5118068","6115065","IRS07ST","9120040",9
"5118069","6115065","IRS07ST","9120040",9
"5118070","6115070","IRS08ST","9100080",8
"5118071","6115070","IRS08ST","9100080",8
"5118072","6115070","IRS08ST","9100080",8
"5118073","6115070","IRS08ST","9100080",8
"5118083","6115080","IRS09ST","9100100",7
"5118084","6115080","IRS09ST","9100100",7
"5118085","6115085","IRS09ST","9100100",7
"5118086","6115085","IRS09ST","9100100",7
"5118087","6115085","IRS09ST","9100100",7
"5118088","6115085","IRS09ST","9100100",7
"5118089","6115085","IRS09ST","9100100",7
"5118090","6115090","IRS09ST","9100100",7
"5118091","6115090","IRS09ST","9100100",7
"5118092","6115090","IRS09ST","9100100",7
"5118093","6115090","IRS09ST","9100100",7
"5118094","6115090","IRS09ST","9100100",7
"5119037","6115035","IRS07ST","9120040",9
"5119038","6115035","IRS07ST","9120040",9
"5119039","6115035","IRS07ST","9120040",9
"5119040","6115040","IRS07ST","9120040",9
"5119041","6115040","IRS07ST","9120040",9
"5119057","6115055","IRS07ST","9120040",9
"5119058","6115055","IRS07ST","9120040",9
"5119059","6115055","IRS07ST","9120040",9
"5119060","6115060","IRS07ST","9120040",9
"5119061","6115060","IRS07ST","9120040",9
"5119062","6115060","IRS07ST","9120040",9
"5119063","6115060","IRS07ST","9120040",9
"5119064","6115060","IRS07ST","9120040",9
"5119065","6115065","IRS07ST","9120040",9
"5119066","6115065","IRS07ST","9120040",9
"5119067","6115065","IRS07ST","9120040",9
"5119068","6115065","IRS07ST","9120040",9
"5119069","6115065","IRS07ST","9120040",9
"5119070","6115070","IRS08ST","9100080",8
"5119071","6115070","IRS08ST","9100080",8
"5119072","6115070","IRS08ST","9100080",8
"5119073","6115070","IRS08ST","9100080",8
"5119084","6115080","IRS09ST","9100100",7
"5119085","6115085","IRS09ST","9100100",7
"5119086","6115085","IRS09ST","9100100",7
"5119087","6115085","IRS09ST","9100100",7
"5119088","6115085","IRS09ST","9100100",7
"5119089","6115085","IRS09ST","9100100",7
"5119090","6115090","IRS09ST","9100100",7
"5119091","6115090","IRS09ST","9100100",7
"5119092","6115090","IRS09ST","9100100",7
"5119093","6115090","IRS09ST","9100100",7
"5119094","6115090","IRS09ST","9100100",7
"5120037","6120035","IRS07ST","9120040",9
"5120038","6120035","IRS07ST","9120040",9
"5120039","6120035","IRS07ST","9120040",9
"5120040","6120040","IRS07ST","9120040",9
"5120057","6120055","IRS07ST","9120040",9
"5120058","6120055","IRS07ST","9120040",9
"5120059","6120055","IRS07ST","9120040",9
"5120060","6120060","IRS07ST","9120040",9
"5120061","6120060","IRS07ST","9120040",9
"5120062","6120060","IRS07ST","9120040",9
"5120063","6120060","IRS07ST","9120040",9
"5120064","6120060","IRS07ST","9120040",9
"5120065","6120065","IRS07ST","9120040",9
"5120066","6120065","IRS07ST","9120040",9
"5120067","6120065","IRS07ST","9120040",9
"5120068","6120065","IRS07ST","9120040",9
"5120069","6120065","IRS07ST","9120040",9
"5120070","6120070","IRS08ST","9100080",8
"5120071","6120070","IRS08ST","9100080",8
"5120072","6120070","IRS08ST","9100080",8
"5120086","6120085","IRS09ST","9100100",7
"5120087","6120085","IRS09ST","9100100",7
"5120088","6120085","IRS09ST","9100100",7
"5120089","6120085","IRS09ST","9100100",7
"5120090","6120090","IRS09ST","9100100",7
"5120091","6120090","IRS09ST","9100100",7
"5120092","6120090","IRS09ST","9100100",7
"5120093","6120090","IRS09ST","9100100",7
"5121036","6120035","IRS07ST","9120040",9
"5121037","6120035","IRS07ST","9120040",9
"5121038","6120035","IRS07ST","9120040",9
"5121039","6120035","IRS07ST","9120040",9
"5121058","6120055","IRS07ST","9120040",9
"5121059","6120055","IRS07ST","9120040",9
"5121060","6120060","IRS07ST","9120040",9
"5121061","6120060","IRS07ST","9120040",9
"5121062","6120060","IRS07ST","9120040",9
"5121063","6120060","IRS07ST","9120040",9
"5121064","6120060","IRS07ST","9120040",9
"5121065","6120065","IRS07ST","9120040",9
"5121066","6120065","IRS07ST","9120040",9
"5121067","6120065","IRS07ST","9120040",9
"5121068","6120065","IRS07ST","9120040",9
"5121069","6120065","IRS07ST","9120040",9
"5121070","6120070","IRS08ST","9100080",8
"5121071","6120070","IRS08ST","9100080",8
"5121072","6120070","IRS08ST","9100080",8
"5121073","6120070","IRS08ST","9100080",8
"5121086","6120085","IRS09ST","9100100",7
"5121087","6120085","IRS09ST","9100100",7
"5121088","6120085","IRS09ST","9100100",7
"5121089","6120085","IRS09ST","9100100",7
"5121090","6120090","IRS09ST","9100100",7
"5121091","6120090","IRS09ST","9100100",7
"5121092","6120090","IRS09ST","9100100",7
"5122035","6120035","IRS07ST","9120040",9
"5122036","6120035","IRS07ST","9120040",9
"5122037","6120035","IRS07ST","9120040",9
"5122038","6120035","IRS07ST","9120040",9
"5122039","6120035","IRS07ST","9120040",9
"5122059","6120055","IRS07ST","9120040",9
"5122060","6120060","IRS07ST","9120040",9
"5122061","6120060","IRS07ST","9120040",9
"5122062","6120060","IRS07ST","9120040",9
"5122063","6120060","IRS07ST","9120040",9
"5122064","6120060","IRS07ST","9120040",9
"5122065","6120065","IRS07ST","9120040",9
"5122066","6120065","IRS07ST","9120040",9
"5122067","6120065","IRS07ST","9120040",9
"5122068","6120065","IRS07ST","9120040",9
"5122069","6120065","IRS07ST","9120040",9
"5122070","6120070","IRS08ST","9100080",8
